                                        Account Statement-02/2015
DDO:PROH & EXCISE, Commissioner - AP(27022304001)                      Head of Account:AP Brewaries(8443008000009000000NVN)
                                    Opening Balance:4055680284.00
S.No        Date            Chq/Trans              Credit            Debit          Balance
99          02/02/2015      1500120484          110000.00             0.00    4074433474.00  
100         02/02/2015      1500121865           50000.00             0.00    4074483474.00  
101         02/02/2015      1500121763          300000.00             0.00    4074783474.00  
102         02/02/2015      1500121793           50000.00             0.00    4074833474.00  
103         02/02/2015      1500121868           55000.00             0.00    4074888474.00  
104         02/02/2015      1500121822          140000.00             0.00    4075028474.00  
105         02/02/2015      1500121846          200000.00             0.00    4075228474.00  
106         02/02/2015      1500120486           90000.00             0.00    4075318474.00  
107         02/02/2015      1500121876          140000.00             0.00    4075458474.00  
108         02/02/2015      1500121854          215000.00             0.00    4075673474.00  
109         02/02/2015      1500121881           80000.00             0.00    4075753474.00  
110         02/02/2015      1500121878           50000.00             0.00    4075803474.00  
111         02/02/2015      1500121953          765000.00             0.00    4076568474.00  
112         02/02/2015      1500122390           50105.00             0.00    4076618579.00  
113         02/02/2015      1500120287          400000.00             0.00    4077018579.00  
114         02/02/2015      1500119906          157000.00             0.00    4077175579.00  
115         02/02/2015      1500120487           85000.00             0.00    4077260579.00  
116         02/02/2015      1500121887           90000.00             0.00    4077350579.00  
117         02/02/2015      1500122466          267000.00             0.00    4077617579.00  
118         02/02/2015      1500121214           80000.00             0.00    4077697579.00  
119         02/02/2015      1500121894          700000.00             0.00    4078397579.00  
120         02/02/2015      1500121870          600000.00             0.00    4078997579.00  
121         02/02/2015      1500121882           50000.00             0.00    4079047579.00  
122         02/02/2015      1500120491          160000.00             0.00    4079207579.00  
123         02/02/2015      1500121903          350000.00             0.00    4079557579.00  
124         02/02/2015      1500121914           75000.00             0.00    4079632579.00  
125         02/02/2015      1500119558          200000.00             0.00    4079832579.00  
126         02/02/2015      1500121909          140000.00             0.00    4079972579.00  
127         02/02/2015      1500119593          450000.00             0.00    4080422579.00  
128         02/02/2015      1500119615            8500.00             0.00    4080431079.00  
129         02/02/2015      1500119908          215000.00             0.00    4080646079.00  
130         02/02/2015      1500120495          220000.00             0.00    4080866079.00  
131         02/02/2015      1500121911          500000.00             0.00    4081366079.00  
132         02/02/2015      1500119616           23060.00             0.00    4081389139.00  
133         02/02/2015      1500119617           29690.00             0.00    4081418829.00  
134         02/02/2015      1500121917          100000.00             0.00    4081518829.00  
135         02/02/2015      1500119618           36610.00             0.00    4081555439.00  
136         02/02/2015      1500119619           28450.00             0.00    4081583889.00  
137         02/02/2015      1500120496          400000.00             0.00    4081983889.00  
138         02/02/2015      1500121938          130000.00             0.00    4082113889.00  
139         02/02/2015      1500119620           37675.00             0.00    4082151564.00  
140         02/02/2015      1500119623           27255.00             0.00    4082178819.00  
141         02/02/2015      1500121940           50000.00             0.00    4082228819.00  
142         02/02/2015      1500119625           21120.00             0.00    4082249939.00  
143         02/02/2015      1500119627           23335.00             0.00    4082273274.00  
144         02/02/2015      1500121839          100000.00             0.00    4082373274.00  
145         02/02/2015      1500120226          450000.00             0.00    4082823274.00  
146         02/02/2015      1500120128          130000.00             0.00    4082953274.00  
147         02/02/2015      1500119911          180000.00             0.00    4083133274.00  
148         02/02/2015      1500120501          165000.00             0.00    4083298274.00  
149         02/02/2015      1500121943          200000.00             0.00    4083498274.00  
150         02/02/2015      1500119631           33875.00             0.00    4083532149.00  
151         02/02/2015      1500119634           34465.00             0.00    4083566614.00  
152         02/02/2015      1500121950          100000.00             0.00    4083666614.00  
153         02/02/2015      1500119637           36515.00             0.00    4083703129.00  
154         02/02/2015      1500119639           23970.00             0.00    4083727099.00  
155         02/02/2015      1500120504          200000.00             0.00    4083927099.00  
156         02/02/2015      1500121951          300000.00             0.00    4084227099.00  
157         02/02/2015      1500119642           29280.00             0.00    4084256379.00  
158         02/02/2015      1500119646           25060.00             0.00    4084281439.00  
159         02/02/2015      1500121952          250000.00             0.00    4084531439.00  
160         02/02/2015      1500119648           28690.00             0.00    4084560129.00  
161         02/02/2015      1500119662          300000.00             0.00    4084860129.00  
162         02/02/2015      1500119919          120000.00             0.00    4084980129.00  
163         02/02/2015      1500120507          600000.00             0.00    4085580129.00  
164         02/02/2015      1500121964           87880.00             0.00    4085668009.00  
165         02/02/2015      1500119672          400000.00             0.00    4086068009.00  
166         02/02/2015      1500119674          450000.00             0.00    4086518009.00  
167         02/02/2015      1500121974           82190.00             0.00    4086600199.00  
168         02/02/2015      1500119684          200000.00             0.00    4086800199.00  
169         02/02/2015      1500119688          150000.00             0.00    4086950199.00  
170         02/02/2015      1500120513          200000.00             0.00    4087150199.00  
171         02/02/2015      1500121979          100000.00             0.00    4087250199.00  
172         02/02/2015      1500119690          150000.00             0.00    4087400199.00  
173         02/02/2015      1500119691          100000.00             0.00    4087500199.00  
174         02/02/2015      1500121987          190000.00             0.00    4087690199.00  
175         02/02/2015      1500119693          300000.00             0.00    4087990199.00  
176         02/02/2015      1500119694          300000.00             0.00    4088290199.00  
177         02/02/2015      1500120002           69000.00             0.00    4088359199.00  
178         02/02/2015      1500119932          103000.00             0.00    4088462199.00  
179         02/02/2015      1500120514          500000.00             0.00    4088962199.00  
180         02/02/2015      1500121991          300000.00             0.00    4089262199.00  
181         02/02/2015      1500119707          300000.00             0.00    4089562199.00  
182         02/02/2015      1500119709          300000.00             0.00    4089862199.00  
183         02/02/2015      1500121999          236080.00             0.00    4090098279.00  
184         02/02/2015      1500119792          207000.00             0.00    4090305279.00  
185         02/02/2015      1500119828           30000.00             0.00    4090335279.00  
186         02/02/2015      1500120523          200000.00             0.00    4090535279.00  
187         02/02/2015      1500122002          220000.00             0.00    4090755279.00  
188         02/02/2015      1500119829          285000.00             0.00    4091040279.00  
189         02/02/2015      1500119837           85000.00             0.00    4091125279.00  
190         02/02/2015      1500122004          385000.00             0.00    4091510279.00  
191         02/02/2015      1500119839          400000.00             0.00    4091910279.00  
192         02/02/2015      1500119882          100000.00             0.00    4092010279.00  
193         02/02/2015      1500119936          120000.00             0.00    4092130279.00  
194         02/02/2015      1500120530          600000.00             0.00    4092730279.00  
195         02/02/2015      1500122007           11215.00             0.00    4092741494.00  
196         02/02/2015      1500119883          340000.00             0.00    4093081494.00  
197         02/02/2015      1500119898          100000.00             0.00    4093181494.00  
198         02/02/2015      1500122013          300000.00             0.00    4093481494.00  
199         02/02/2015      1500119927          100000.00             0.00    4093581494.00  
200         02/02/2015      1500120535           80000.00             0.00    4093661494.00  
201         02/02/2015      1500120533          120000.00             0.00    4093781494.00  
202         02/02/2015      1500122023          250000.00             0.00    4094031494.00  
203         02/02/2015      1500120588           96000.00             0.00    4094127494.00  
204         02/02/2015      1500121643          100000.00             0.00    4094227494.00  
205         02/02/2015      1500122028           60000.00             0.00    4094287494.00  
206         02/02/2015      1500121658          100000.00             0.00    4094387494.00  
207         02/02/2015      1500121674          100000.00             0.00    4094487494.00  
208         02/02/2015      1500120124          170000.00             0.00    4094657494.00  
