Sno,Starting Leaf,Ending Leaf
CT1,5001,5050
CT2,5051,5100
CT3,5101,5150
CT13,5151,5200
CT14,5201,5250
CT15,5251,5300
CT16,5301,5350
CT17,5351,5400
CT18,5401,5450
CT19,5451,5500
CT20,5501,5550
CT21,5551,5600
CT22,5601,5650
CT23,5651,5700
CT24,5701,5750
CT25,5751,5800
CT26,5801,5850
CT27,5851,5900
CT28,5901,5950
CT29,5951,6000
CT30,6001,6050
CT31,6051,6100
CT32,6101,6150
CT33,6151,6200
CT34,6201,6250
CT35,6251,6300
CT36,6301,6350
CT37,6351,6400
CT38,6401,6450
CT39,6451,6500
CT40,6501,6550
CT41,6551,6600
CT42,6601,6650
CT43,6651,6700
CT44,6701,6750
CT45,6751,6800
CT46,6801,6850
CT47,6851,6900
CT48,6901,6950
CT49,6951,7000
CT50,7001,7050
CT51,7051,7100
CT52,7101,7150
CT53,7151,7200
CT54,7201,7250
CT55,7251,7300
CT56,7301,7350
CT57,7351,7400
CT58,7401,7450
CT59,7451,7500
