Sno,Starting Leaf,Ending Leaf
1,3026,3050
2,3051,3075
3,3076,3100
4,3101,3125
5,3126,3150
6,3151,3175
7,3176,3200
8,3201,3225
9,3226,3250
10,3251,3275
11,3276,3300
12,3301,3325
13,3326,3350
14,3351,3375
15,3376,3400
16,3401,3425
17,3426,3450
18,3451,3475
19,3476,3500
20,3501,3525
21,3526,3550
22,3551,3575
23,3576,3600
24,3601,3625
25,3626,3650
26,3651,3675
27,3676,3700
28,3701,3725
29,3726,3750
30,3751,3775
31,3776,3800
32,3801,3825
33,3826,3850
34,3851,3875
35,3876,3900
36,3901,3925
37,3926,3950
38,3951,3975
39,3976,4000
40,4001,4025
41,4026,4050
42,4051,4075
43,4076,4100
44,4101,4125
45,4126,4150
46,4151,4175
47,4176,4200
48,4201,4225
49,4226,4250
50,4251,4275
51,4276,4300
52,4301,4325
53,4326,4350
54,4351,4375
55,4376,4400
56,4401,4425
57,4426,4450
58,4451,4475
59,4476,4500
60,4501,4525
61,4526,4550
62,4551,4575
63,4576,4600
64,4601,4625
65,4626,4650
66,4651,4675
67,4676,4700
68,4701,4725
69,4726,4750
70,4751,4775
71,4776,4800
72,4801,4825
73,4826,4850
74,4851,4875
75,4876,4900
76,4901,4925
77,4926,4950
78,4951,4975
79,4976,5000
1,5001,5050
2,5051,5100
3,5101,5150
4,5151,5200
5,5201,5250
6,5251,5300
7,5301,5350
8,5351,5400
9,5401,5450
10,5451,5500
11,5501,5550
12,5551,5600
13,5601,5650
14,5651,5700
15,5701,5750
16,5751,5800
17,5801,5850
18,5851,5900
19,5901,5950
20,5951,6000
21,6001,6050
22,6051,6100
23,6101,6150
24,6151,6200
25,6201,6250
26,6251,6300
27,6301,6350
28,6351,6400
29,6401,6450
30,6451,6500
31,6501,6550
32,6551,6600
33,6601,6650
34,6651,6700
35,6701,6750
36,6751,6800
37,6801,6850
38,6851,6900
39,6901,6950
40,6951,7000
41,7001,7050
42,7051,7100
43,7101,7150
44,7151,7200
45,7201,7250
46,7251,7300
47,7301,7350
48,7351,7400
49,7401,7450
50,7451,7500
51,7501,7550
52,7551,7600
53,7601,7650
54,7651,7700
55,7701,7750
56,7751,7800
57,7801,7850
58,7851,7900
59,7901,7950
60,7951,8000
61,8001,8050
62,8051,8100
63,8101,8150
64,8151,8200
65,8201,8250
66,8251,8300
67,8301,8350
68,8351,8400
69,8401,8450
70,8451,8500
71,8501,8550
72,8551,8600
73,8601,8650
74,8651,8700
75,8701,8750
76,8751,8800
77,8801,8850
78,8851,8900
79,8901,8950
80,8951,9000
81,9001,9050
82,9051,9100
83,9101,9150
84,9151,9200
85,9201,9250
86,9251,9300
87,9301,9350
88,9351,9400
89,9401,9450
90,9451,9500
91,9501,9550
92,9551,9600
93,9601,9650
94,9651,9700
95,9701,9750
96,9751,9800
97,9801,9850
98,9851,9900
99,9901,9950
100,9951,10000
1,10301,10400
2,10401,10500
3,10501,10600
4,10601,10700
5,10701,10800
6,10801,10900
7,10901,11000
