Sno,Starting Leaf,Ending Leaf
AP/0203/02,3751,3775
AP/0203/03,3776,3800
AP/0203/04,3801,3825
AP/0203/05,3826,3850
AP/0203/06,3851,3875
AP/0203/07,3876,3900
AP/0203/08,3901,3925
AP/0203/09,3926,3950
AP/0203/10,3951,3975
AP/0203/11,3976,4000
AP/0203/12,4001,4025
AP/0203/13,4026,4050
AP/0203/14,4051,4075
AP/0203/15,4076,4100
AP/0203/16,4101,4125
AP/0203/17,4126,4150
AP/0203/18,4151,4175
AP/0203/19,4176,4200
AP/0203/20,4201,4225
AP/0203/21,4226,4250
AP/0203/22,4251,4275
AP/0203/23,4276,4300
AP/0203/24,4301,4325
AP/0203/25,4326,4350
AP/0203/26,4351,4375
AP/0203/27,4376,4400
AP/0203/28,4401,4425
AP/0203/29,4426,4450
AP/0203/30,4451,4475
AP/0203/31,4476,4500
AP/0203/32,4501,4525
AP/0203/33,4526,4550
AP/0203/34,4551,4575
AP/0203/35,4576,4600
AP/0203/36,4601,4625
AP/0203/37,4626,4650
AP/0203/38,4651,4675
AP/0203/39,4676,4700
AP/0203/40,4701,4725
AP/0203/41,4726,4750
AP/0203/42,4751,4775
AP/0203/43,4776,4800
AP/0203/44,4801,4825
AP/0203/45,4826,4850
AP/0203/46,4851,4875
AP/0203/47,4876,4900
AP/0203/48,4901,4925
AP/0203/49,4926,4950
AP/0203/50,4951,4975
AP/0203/51,4976,5000
