Sno,Account Name,DDO Code,HOA,Amount
1,Jda East Godavari,0301-0102-004,8449-120-30,35800000
2,Jda West Godavari,0401-0102-006,8449-120-30,38220000
3,Jda Krishna,0501-0102-002,8449-120-30,4780000
4,JDA Guntur,0601-0102-002,8449-120-30,12110000
5,JDA Prakasam,0701-0102-001,8449-120-30,8450000
6,JDA SPS Nellore,0801-0102-002,8449-120-30,2004000
7,JDA Kadapa,1201-0102-008,8449-120-30,11771000
8,Jda Chittor,1101-0102-002,8449-120-30,5921000
,,,,
,,,,
,,,,
,,,,
