Sno,Starting Leaf,Ending Leaf
CT1,7501,7550
CT2,7551,7600
CT3,7601,7650
CT4,7651,7700
CT5,7701,7750
CT6,7751,7800
CT7,7801,7850
CT8,7851,7900
CT9,7901,7950
CT10,7951,8000
CT11,8001,8050
CT12,8051,8100
CT13,8101,8150
CT14,8151,8200
CT15,8201,8250
CT16,8251,8300
CT17,8301,8350
CT18,8351,8400
CT19,8401,8450
CT20,8451,8500
CT21,8501,8550
CT22,8551,8600
CT23,8601,8650
CT24,8651,8700
CT25,8701,8750
CT26,8751,8800
CT27,8801,8850
CT28,8851,8900
CT29,8901,8950
CT30,8951,9000
CT31,9001,9050
CT32,9051,9100
CT33,9101,9150
CT34,9151,9200
CT35,9201,9250
CT36,9251,9300
CT37,9301,9350
CT38,9351,9400
CT39,9401,9450
CT40,9451,9500
CT41,9501,9550
CT42,9551,9600
CT43,9601,9650
CT44,9651,9700
CT45,9701,9750
CT46,9751,9800
CT47,9801,9850
CT48,9851,9900
CT49,9901,9950
CT50,9951,10000
