Sno,Account Name,DDO Code,HOA,Amount
1,Jda Visakhapatnam,0201-0102-002,8449-120-30,4725
2,JDA Ananthapur,1001-0102-007,8449-120-30,990000
3,JDA Ananthapur,1001-0102-007,8449-120-30,1161000
4,JDA Kurnool,0901-0102-001,8449-120-30,221737
5,Jda Chittor,1101-0102-002,8449-120-30,799350
6,Jda Chittor,1101-0102-002,8449-120-30,263550
7,JDA Kadapa,1201-0102-008,8449-120-30,159675
