Sno,Starting Leaf,Ending Leaf
283,7051,7075
284,7076,7100
285,7101,7125
286,7126,7150
287,7151,7175
288,7176,7200
289,7201,7225
290,7226,7250
291,7251,7275
292,7276,7300
293,7301,7325
294,7326,7350
295,7351,7375
296,7376,7400
297,7401,7425
298,7426,7450
299,7451,7475
300,7476,7500
301,7501,7525
302,7526,7550
303,7551,7575
304,7576,7600
305,7601,7625
306,7626,7650
307,7651,7675
308,7676,7700
309,7701,7725
310,7726,7750
311,7751,7775
312,7776,7800
313,7801,7825
314,7826,7850
315,7851,7875
316,7876,7900
317,7901,7925
318,7926,7950
319,7951,7975
320,7976,8000
321,8001,8025
322,8026,8050
323,8051,8075
324,8076,8100
325,8101,8125
326,8126,8150
327,8151,8175
328,8176,8200
329,8201,8225
330,8226,8250
331,8251,8275
332,8276,8300
333,8301,8325
334,8326,8350
335,8351,8375
336,8376,8400
337,8401,8425
338,8426,8450
339,8451,8475
340,8476,8500
341,8501,8525
342,8526,8550
343,8551,8575
344,8576,8600
345,8601,8625
346,8626,8650
347,8651,8675
348,8676,8700
349,8701,8725
350,8726,8750
351,8751,8775
352,8776,8800
353,8801,8825
354,8826,8850
355,8851,8875
356,8876,8900
357,8901,8925
358,8926,8950
359,8951,8975
360,8976,9000
