Sno,Account Name,DDO Code,HOA,Amount
1,Vizayanagaram,22012002001,8448-00-120-00-22-000-000,95000
2,Visakhapatnam,2012002001,8448-00-120-00-22-000-000,95000
3,East Godavari,3012002001,8448-00-120-00-22-000-000,95000
4,Nellore,8012002001,8448-00-120-00-22-000-000,95000
5,Y.S.R.,12012002001,8448-00-120-00-22-000-000,95000
6,Kurnool,9012002001,8448-00-120-00-22-000-000,95000
7,Ananthapuramu,10012002001,8448-00-120-00-22-000-000,95000
8,Chittoor,11012002001,8448-00-120-00-22-000-000,95000
