Sno,Starting Leaf,Ending Leaf
1,5001,5025
2,5026,5050
3,5051,5075
4,5076,5100
5,5101,5125
6,5126,5150
7,5151,5175
8,5176,5200
9,5201,5225
10,5226,5250
11,5251,5275
12,5276,5300
13,5301,5325
14,5326,5350
15,5351,5375
16,5376,5400
17,5751,5775
18,5776,5800
19,5801,5825
20,5826,5850
21,5851,5875
22,5876,5900
23,5901,5925
24,5926,5950
25,5951,5975
26,5976,6000
27,6001,6025
28,6026,6050
29,6051,6075
30,6076,6100
31,6101,6125
32,6126,6150
33,6151,6175
34,6176,6200
35,6201,6225
36,6226,6250
37,6251,6275
38,5401,5450
39,5451,5500
40,5501,5550
41,5551,5600
42,5601,5650
43,5651,5700
44,5701,5750
