Sno,Account Name,DDO Code,HOA,Amount
1,JDA Vizianagarm,2201-0102-005,8449-120-30,7755000
2,Jda East Godavari,0301-0102-004,8449-120-30,39750000
3,Jda West Godavari,0401-0102-006,8449-120-30,32255000
4,Jda Krishna,0501-0102-002,8449-120-30,18240000
