Sno,Starting Leaf,Ending Leaf
MICR1,4826,4850
MICR2,4851,4875
MICR3,4876,4900
MICR4,4901,4925
MICR5,4926,4950
MICR6,4951,4975
MICR7,4976,5000
MICR8,5001,5025
MICR9,5026,5050
MICR10,5051,5075
MICR11,5076,5100
MICR12,5101,5125
MICR13,5126,5150
MICR14,5151,5175
MICR15,5176,5200
MICR16,5201,5225
MICR17,5226,5250
MICR18,5251,5275
MICR19,5276,5300
MICR20,5301,5325
MICR21,5326,5350
MICR22,5351,5375
MICR23,5376,5400
MICR24,5401,5425
MICR25,5426,5450
MICR26,5451,5475
MICR27,5476,5500
MICR28,5501,5525
MICR29,5526,5550
MICR30,5551,5575
MICR31,5576,5600
MICR32,5601,5625
MICR33,5626,5650
MICR34,5651,5675
MICR35,5676,5700
MICR36,5701,5725
MICR37,5726,5750
MICR38,5751,5775
MICR39,5776,5800
MICR40,5801,5825
MICR41,5826,5850
MICR42,5851,5875
MICR43,5876,5900
MICR44,5901,5925
MICR45,5926,5950
MICR46,5951,5975
MICR47,5976,6000
MICR48,6001,6025
MICR49,6026,6050
MICR50,6051,6075
MICR51,6076,6100
MICR52,6101,6125
MICR53,6126,6150
MICR54,6151,6175
MICR55,6176,6200
MICR56,6201,6225
MICR57,6226,6250
MICR58,6251,6275
MICR59,6276,6300
MICR60,6301,6325
MICR61,6326,6350
MICR62,6351,6375
MICR63,6376,6400
MICR64,6401,6425
MICR65,6426,6450
MICR66,6451,6475
MICR67,6476,6500
MICR68,6501,6525
MICR69,6526,6550
MICR70,6551,6575
MICR71,6576,6600
MICR72,6601,6625
MICR73,6626,6650
MICR74,7101,7125
CT75,1,25
CT76,26,50
CT77,51,75
CT78,76,100
CT79,101,125
CT80,126,150
CT81,151,175
CT82,176,200
CT83,201,225
CT84,226,250
CT85,251,275
CT86,276,300
CT87,301,325
CT88,326,350
CT89,351,375
CT90,376,400
CT91,401,425
CT92,426,450
CT93,451,475
CT94,476,500
CT95,501,525
CT96,526,550
CT97,551,575
CT98,576,600
CT99,601,625
CT100,626,650
CT101,651,675
CT102,676,700
CT103,701,725
CT104,726,750
CT105,751,775
CT106,776,800
CT107,801,825
CT108,826,850
CT109,851,875
CT110,876,900
CT111,901,925
CT112,926,950
CT113,951,975
CT114,976,1000
CT115,1001,1025
CT116,1026,1050
CT117,1051,1075
CT118,1076,1100
CT119,1101,1125
CT120,1126,1150
CT121,1151,1175
CT122,1176,1200
CT123,1201,1225
CT124,1226,1250
CT125,1251,1275
CT126,1276,1300
CT127,1301,1325
CT128,1326,1350
CT129,1351,1375
CT130,1376,1400
CT131,1401,1425
CT132,1426,1450
CT133,1451,1475
CT134,1476,1500
CT135,1501,1525
CT136,1526,1550
CT137,1551,1575
CT138,1576,1600
CT139,1601,1625
CT140,1626,1650
CT141,1651,1675
CT142,1676,1700
CT143,1701,1725
CT144,1726,1750
CT145,1751,1775
CT146,1776,1800
CT147,1801,1825
CT148,1826,1850
CT149,1851,1875
CT150,1876,1900
CT151,1901,1925
CT152,1926,1950
CT153,1951,1975
CT154,1976,2000
CT155,2001,2025
CT156,2026,2050
CT157,2051,2075
CT158,2076,2100
CT159,2101,2125
CT160,2126,2150
CT161,2151,2175
CT162,2176,2200
CT163,2201,2225
CT164,2226,2250
CT165,2251,2275
CT166,2276,2300
CT167,2301,2325
CT168,2326,2350
CT169,2351,2375
CT170,2376,2400
CT171,2401,2425
CT172,2426,2450
CT173,2451,2475
CT174,2476,2500
CT175,2501,2525
CT176,2526,2550
CT177,2551,2575
CT178,2576,2600
CT179,2601,2625
CT180,2626,2650
CT181,2651,2675
CT182,2676,2700
CT183,2701,2725
CT184,2726,2750
CT185,2751,2775
CT186,2776,2800
CT187,2801,2825
CT188,2826,2850
CT189,2851,2875
CT190,2876,2900
CT191,2901,2925
CT192,2926,2950
CT193,2951,2975
CT194,2976,3000
CT195,3001,3025
CT196,3026,3050
CT197,3051,3075
CT198,3076,3100
CT199,3101,3125
CT200,3126,3150
CT201,3151,3175
CT202,3176,3200
CT203,3201,3225
CT204,3226,3250
CT205,3251,3275
CT206,3276,3300
CT207,3301,3325
CT208,3326,3350
CT209,3351,3375
CT210,3376,3400
CT211,3401,3425
CT212,3426,3450
CT213,3451,3475
CT214,3476,3500
CT215,3501,3525
CT216,3526,3550
CT217,3551,3575
CT218,3576,3600
CT219,3601,3625
CT220,3626,3650
CT221,3651,3675
CT222,3676,3700
CT223,3701,3725
CT224,3726,3750
CT225,3751,3775
CT226,3776,3800
CT227,3801,3825
CT228,3826,3850
CT229,3851,3875
CT230,3876,3900
CT231,3901,3925
CT232,3926,3950
CT233,3951,3975
CT234,3976,4000
CT235,4001,4025
CT236,4026,4050
CT237,4051,4075
CT238,4076,4100
CT239,4101,4125
CT240,4126,4150
CT241,4151,4175
CT242,4176,4200
CT243,4201,4225
CT244,4226,4250
CT245,4251,4275
CT246,4276,4300
CT247,4301,4325
CT248,4326,4350
CT249,4351,4375
CT250,4376,4400
CT251,4401,4425
CT252,4426,4450
CT253,4451,4475
CT254,4476,4500
CT255,4501,4525
CT256,4526,4550
CT257,4551,4575
CT258,4576,4600
CT259,4601,4625
CT260,4626,4650
CT261,4651,4675
CT262,4676,4700
CT263,4701,4725
CT264,4726,4750
CT265,4751,4775
CT266,4776,4800
CT267,4801,4825
CT268,4826,4850
CT269,4851,4875
CT270,4876,4900
CT271,4901,4925
CT272,4926,4950
CT273,4951,4975
CT274,4976,5000
CT275,5001,5025
CT276,5026,5050
CT277,5051,5075
CT278,5076,5100
CT279,5101,5125
CT280,5126,5150
