Sno,Starting Leaf,Ending Leaf
1,8551,8575
2,8576,8600
3,8601,8625
4,8626,8650
5,8651,8675
6,8676,8700
7,8701,8725
8,8726,8750
9,8751,8775
10,8776,8800
11,8801,8825
12,8826,8850
13,8851,8875
14,8876,8900
15,8901,8925
16,8926,8950
17,8951,8975
18,8976,9000
19,9001,9025
20,9026,9050
21,9051,9075
22,9076,9100
23,9101,9125
24,9126,9150
25,9151,9175
26,9176,9200
27,9201,9225
28,9226,9250
29,9251,9275
30,9276,9300
31,9301,9325
32,9326,9350
33,9351,9375
34,9376,9400
35,9401,9425
36,9426,9450
37,9451,9475
38,9476,9500
39,9501,9525
40,9526,9550
41,9551,9575
42,9576,9600
43,9601,9625
44,9626,9650
45,9651,9675
46,9676,9700
47,9701,9725
48,9726,9750
49,9751,9775
50,9776,9800
51,9801,9825
52,9826,9850
53,9851,9875
54,9876,9900
55,9901,9925
56,9926,9950
57,9951,9975
58,9976,10000
59,10001,10025
60,10026,10050
61,10051,10075
62,10076,10100
63,10101,10125
64,10126,10150
65,10151,10175
66,10176,10200
67,10201,10225
68,10226,10250
69,10251,10275
70,10276,10300
71,10301,10325
72,10326,10350
73,10351,10375
74,10376,10400
75,10401,10425
76,10426,10450
77,10451,10475
78,10476,10500
79,10501,10525
80,10526,10550
81,10551,10575
82,10576,10600
83,10601,10625
84,10626,10650
85,10651,10675
86,10676,10700
87,10701,10725
88,10726,10750
89,10751,10775
90,10776,10800
91,10801,10825
92,10826,10850
93,10851,10875
94,10876,10900
95,10901,10925
96,10926,10950
97,10951,10975
98,10976,11000
99,11001,11025
100,11026,11050
101,11051,11075
102,11076,11100
103,11101,11125
104,11126,11150
105,11151,11175
106,11176,11200
107,11201,11225
108,11226,11250
109,11251,11275
110,11276,11300
111,11301,11325
112,11326,11350
113,11351,11375
114,11376,11400
115,11401,11425
116,11426,11450
117,11451,11475
118,11476,11500
119,11501,11525
120,11526,11550
121,11551,11575
122,11576,11600
123,11601,11625
124,11626,11650
125,11651,11675
126,11676,11700
127,11701,11725
128,11726,11750
129,11751,11775
130,11776,11800
131,11801,11825
132,11826,11850
133,11851,11875
134,11876,11900
135,11901,11925
136,11926,11950
137,11951,11975
138,11976,12000
139,12001,12025
140,12026,12050
141,12051,12075
142,12076,12100
143,12101,12125
144,12126,12150
145,12151,12175
146,12176,12200
147,12201,12225
148,12226,12250
149,12251,12275
150,12276,12300
151,12301,12325
152,12326,12350
153,12351,12375
154,12376,12400
155,12401,12425
156,12426,12450
157,12451,12475
158,12476,12500
159,12501,12525
160,12526,12550
161,12551,12575
162,12576,12600
163,12601,12625
164,12626,12650
165,12651,12675
166,12676,12700
167,12701,12725
168,12726,12750
169,12751,12775
170,12776,12800
171,12801,12825
172,12826,12850
173,12851,12875
174,12876,12900
175,12901,12925
176,12926,12950
177,12951,12975
178,12976,13000
179,13001,13025
180,13026,13050
181,13051,13075
182,13076,13100
183,13101,13125
184,13126,13150
185,13151,13175
186,13176,13200
187,13201,13225
188,13226,13250
189,13251,13275
190,13276,13300
191,13301,13325
192,13326,13350
193,13351,13375
194,13376,13400
195,13401,13425
196,13426,13450
197,13451,13475
198,13476,13500
199,13501,13525
200,13526,13550
201,13551,13575
202,13576,13600
203,13601,13625
204,13626,13650
205,13651,13675
206,13676,13700
207,13701,13725
208,13726,13750
209,13751,13775
210,13776,13800
211,13801,13825
212,13826,13850
213,13851,13875
214,13876,13900
215,13901,13925
216,13926,13950
217,13951,13975
218,13976,14000
219,14001,14025
220,14026,14050
221,14051,14075
222,14076,14100
223,14101,14125
224,14126,14150
225,14151,14175
226,14176,14200
227,14201,14225
228,14226,14250
229,14251,14275
230,14276,14300
231,14301,14325
232,14326,14350
233,14351,14375
234,14376,14400
235,14401,14425
236,14426,14450
237,14451,14475
238,14476,14500
239,14501,14525
240,14526,14550
241,14551,14575
242,14576,14600
243,14601,14625
244,14626,14650
245,14651,14675
246,14676,14700
247,14701,14725
248,14726,14750
249,14751,14775
250,14776,14800
251,14801,14825
252,14826,14850
253,14851,14875
254,15501,15525
CT255,1,25
CT256,26,50
CT257,51,75
CT258,76,100
CT259,101,125
CT260,126,150
CT261,151,175
CT262,176,200
CT263,201,225
CT264,226,250
CT265,251,275
CT266,276,300
CT267,301,325
CT268,326,350
CT269,351,375
CT270,376,400
CT271,401,425
CT272,426,450
CT273,451,475
CT274,476,500
CT275,501,525
CT276,526,550
CT277,551,575
CT278,576,600
CT279,601,625
CT280,626,650
CT281,651,675
CT282,676,700
CT283,701,725
CT284,726,750
CT285,751,775
CT286,776,800
CT287,801,825
CT288,826,850
CT289,851,875
CT290,876,900
CT291,901,925
CT292,926,950
CT293,951,975
CT294,976,1000
CT295,1001,1025
CT296,1026,1050
CT297,1051,1075
CT298,1076,1100
CT299,1101,1125
CT300,1126,1150
CT301,1151,1175
CT302,1176,1200
CT303,1201,1225
CT304,1226,1250
CT305,1251,1275
CT306,1276,1300
CT307,1301,1325
CT308,1326,1350
CT309,1351,1375
CT310,1376,1400
CT311,1401,1425
CT312,1426,1450
CT313,1451,1475
CT314,1476,1500
CT315,1501,1525
CT316,1526,1550
CT317,1551,1575
CT318,1576,1600
CT319,1601,1625
CT320,1626,1650
CT321,1651,1675
CT322,1676,1700
CT323,1701,1725
CT324,1726,1750
CT325,1751,1775
CT326,1776,1800
CT327,1801,1825
CT328,1826,1850
CT329,1851,1875
CT330,1876,1900
CT331,1901,1925
CT332,1926,1950
CT333,1951,1975
CT334,1976,2000
CT335,2001,2025
CT336,2026,2050
CT337,2051,2075
CT338,2076,2100
CT339,2101,2125
CT340,2126,2150
CT341,2151,2175
CT342,2176,2200
CT343,2201,2225
CT344,2226,2250
CT345,2251,2275
CT346,2276,2300
CT347,2301,2325
CT348,2326,2350
CT349,2351,2375
CT350,2376,2400
CT351,2401,2425
CT352,2426,2450
CT353,2451,2475
CT354,2476,2500
CT355,2501,2525
CT356,2526,2550
CT357,2551,2575
CT358,2576,2600
CT359,2601,2625
CT360,2626,2650
CT361,2651,2675
CT362,2676,2700
CT363,2701,2725
CT364,2726,2750
CT365,2751,2775
CT366,2776,2800
CT367,2801,2825
CT368,2826,2850
CT369,2851,2875
CT370,2876,2900
CT371,2901,2925
CT372,2926,2950
CT373,2951,2975
CT374,2976,3000
CT375,3001,3025
CT376,3026,3050
CT377,3051,3075
CT378,3076,3100
CT379,3101,3125
CT380,3126,3150
CT381,3151,3175
CT382,3176,3200
CT383,3201,3225
CT384,3226,3250
CT385,3251,3275
CT386,3276,3300
CT387,3301,3325
CT388,3326,3350
CT389,3351,3375
CT390,3376,3400
CT391,3401,3425
CT392,3426,3450
CT393,3451,3475
CT394,3476,3500
CT395,3501,3525
CT396,3526,3550
CT397,3551,3575
CT398,3576,3600
CT399,3601,3625
CT400,3626,3650
CT401,3651,3675
CT402,3676,3700
CT403,3701,3725
CT404,3726,3750
CT405,3751,3775
CT406,3776,3800
CT407,3801,3825
CT408,3826,3850
CT409,3851,3875
CT410,3876,3900
CT411,3901,3925
CT412,3926,3950
CT413,3951,3975
CT414,3976,4000
CT415,4001,4025
CT416,4026,4050
CT417,4051,4075
CT418,4076,4100
CT419,4101,4125
CT420,4126,4150
CT421,4151,4175
CT422,4176,4200
CT423,4201,4225
CT424,4226,4250
CT425,4251,4275
CT426,4276,4300
CT427,4301,4325
CT428,4326,4350
CT429,4351,4375
CT430,4376,4400
CT431,4401,4425
CT432,4426,4450
CT433,4451,4475
CT434,4476,4500
CT435,4501,4525
CT436,4526,4550
CT437,4551,4575
CT438,4576,4600
CT439,4601,4625
CT440,4626,4650
CT441,4651,4675
CT442,4676,4700
CT443,4701,4725
CT444,4726,4750
CT445,4751,4775
CT446,4776,4800
CT447,4801,4825
CT448,4826,4850
CT449,4851,4875
CT450,4876,4900
CT451,4901,4925
CT452,4926,4950
CT453,4951,4975
CT454,4976,5000
CT455,5001,5025
CT456,5026,5050
CT457,5051,5075
CT458,5076,5100
CT459,5101,5125
CT460,5126,5150
CT461,5151,5175
CT462,5176,5200
CT463,5201,5225
CT464,5226,5250
CT465,5251,5275
CT466,5276,5300
CT467,5301,5325
CT468,5326,5350
CT469,5351,5375
CT470,5376,5400
CT471,5401,5425
CT472,5426,5450
CT473,5451,5475
CT474,5476,5500
CT475,5501,5525
CT476,5526,5550
CT477,5551,5575
CT478,5576,5600
CT479,5601,5625
CT480,5626,5650
CT481,5651,5675
CT482,5676,5700
CT483,5701,5725
CT484,5726,5750
CT485,5751,5775
CT486,5776,5800
CT487,5801,5825
CT488,5826,5850
CT489,5851,5875
CT490,5876,5900
CT491,5901,5925
CT492,5926,5950
CT493,5951,5975
CT494,5976,6000
CT495,6001,6025
CT496,6026,6050
CT497,6051,6075
CT498,6076,6100
CT499,6101,6125
CT500,6126,6150
CT501,6151,6175
CT502,6176,6200
CT503,6201,6225
CT504,6226,6250
CT505,6251,6275
CT506,6276,6300
CT507,6301,6325
CT508,6326,6350
CT509,6351,6375
CT510,6376,6400
CT511,6401,6425
CT512,6426,6450
CT513,6451,6475
CT514,6476,6500
CT515,6501,6525
CT516,6526,6550
CT517,6551,6575
CT518,6576,6600
CT519,6601,6625
CT520,6626,6650
CT521,6651,6675
CT522,6676,6700
CT523,6701,6725
CT524,6726,6750
CT525,6751,6775
CT526,6776,6800
CT527,6801,6825
CT528,6826,6850
CT529,6851,6875
CT530,6876,6900
CT531,6901,6925
CT532,6926,6950
CT533,6951,6975
CT534,6976,7000
CT535,7001,7025
CT536,7026,7050
CT537,7051,7075
CT538,7076,7100
CT539,7101,7125
CT540,7126,7150
CT541,7151,7175
CT542,7176,7200
CT543,7201,7225
CT544,7226,7250
CT545,7251,7275
CT546,7276,7300
CT547,7301,7325
CT548,7326,7350
CT549,7351,7375
CT550,7376,7400
CT551,7401,7425
CT552,7426,7450
CT553,7451,7475
CT554,7476,7500
