Sno,Starting Leaf,Ending Leaf
1,000551,000575
2,000576,000600
3,000601,000625
4,000626,000650
5,000651,000675
6,000676,000700
7,000701,000725
8,000726,000750
9,000751,000775
10,000776,000800
11,000801,000825
12,000826,000850
13,000851,000875
14,000876,000900
15,000901,000925
16,000926,000950
17,000951,000975
18,000976,001000
19,001001,001025
20,001026,001050
21,001051,001075
22,001076,001100
23,001101,001125
24,001126,001150
25,001151,001175
26,001176,001200
27,001201,001225
28,001226,001250
29,001251,001275
30,001276,001300
31,001301,001325
32,001326,001350
33,001351,001375
34,001376,001400
35,001401,001425
36,001426,001450
37,001451,001475
38,001476,001500
39,001501,001525
40,001526,001550
41,001551,001575
42,001576,001600
43,001601,001625
44,001626,001650
45,001651,001675
46,001676,001700
47,001701,001725
48,001726,001750
49,001751,001775
50,001776,001800
51,001801,001825
52,001826,001850
53,001851,001875
54,001876,001900
55,001901,001925
56,001926,001950
57,001951,001975
58,001976,002000
59,002001,002025
60,002026,002050
61,002051,002075
62,002076,002100
63,002101,002125
64,002126,002150
65,002151,002175
66,002176,002200
67,002201,002225
68,002226,002250
69,002251,002275
70,002276,002300
71,002301,002325
72,002326,002350
73,002351,002375
74,002376,002400
75,002401,002425
76,002426,002450
77,002451,002475
78,002476,002500
