Sno,Starting Leaf,Ending Leaf
1,001476,001500
2,001501,001525
3,001526,001550
4,001551,001575
5,001576,001600
6,001601,001625
7,001626,001650
8,001651,001675
9,001676,001700
10,001701,001725
11,001726,001750
12,001751,001775
13,001776,001800
14,001801,001825
15,001826,001850
16,001851,001875
17,001876,001900
18,001901,001925
19,001926,001950
20,001951,001975
21,001976,002000
22,002001,002025
23,002026,002050
24,002051,002075
25,002076,002100
26,002101,002125
27,002126,002150
28,002151,002175
29,002176,002200
30,002201,002225
31,002226,002250
32,002251,002275
33,002276,002300
34,002301,002325
35,002326,002350
36,002351,002375
37,002376,002400
38,002401,002425
39,002426,002450
40,002451,002475
41,002476,002500
42,002501,002525
43,002526,002550
44,002551,002575
45,002576,002600
46,002601,002625
47,002626,002650
48,002651,002675
49,002676,002700
50,002701,002725
51,002726,002750
52,002751,002775
53,002776,002800
54,002801,002825
55,002826,002850
56,002851,002875
57,002876,002900
58,002901,002925
59,002926,002950
60,002951,002975
61,002976,003000
62,003001,003025
63,003026,003050
64,003051,003075
65,003076,003100
66,003101,003125
67,003126,003150
68,003151,003175
69,003176,003200
70,003201,003225
71,003226,003250
72,003251,003275
73,003276,003300
74,003301,003325
75,003326,003350
76,003351,003375
77,003376,003400
78,003401,003425
79,003426,003450
80,003451,003475
81,003476,003500
82,003501,003525
83,003526,003550
84,003551,003575
85,003576,003600
86,003601,003625
87,003626,003650
88,003651,003675
89,003676,003700
90,003701,003725
91,003726,003750
92,003751,003775
93,003776,003800
94,003801,003825
95,003826,003850
96,003851,003875
97,003876,003900
98,003901,003925
99,003926,003950
100,003951,003975
101,003976,004000
102,004001,004025
103,004026,004050
104,004051,004075
105,004076,004100
106,004101,004125
107,004126,004150
108,004151,004175
109,004176,004200
110,004201,004225
111,004226,004250
112,004251,004275
113,004276,004300
114,004301,004325
115,004326,004350
116,004351,004375
117,004376,004400
118,004401,004425
119,004426,004450
120,004451,004475
121,004476,004500
122,004501,004525
123,004526,004550
124,004551,004575
125,004576,004600
126,004601,004625
127,004626,004650
128,004651,004675
129,004676,004700
130,004701,004725
131,004726,004750
132,004751,004775
133,004776,004800
134,004801,004825
135,004826,004850
136,004851,004875
137,004876,004900
138,004901,004925
139,004926,004950
140,004951,004975
141,004976,005000
142,005001,005025
143,005026,005050
144,005051,005075
145,005076,005100
146,005101,005125
147,005126,005150
148,005151,005175
149,005176,005200
150,005201,005225
151,005226,005250
152,005251,005275
153,005276,005300
154,005301,005325
155,005326,005350
156,005351,005375
157,005376,005400
158,005401,005425
159,005426,005450
160,005451,005475
161,005476,005500
162,005501,005525
163,005526,005550
164,005551,005575
165,005576,005600
166,005601,005625
167,005626,005650
168,005651,005675
169,005676,005700
170,005701,005725
171,005726,005750
172,005751,005775
173,005776,005800
174,005801,005825
175,005826,005850
176,005851,005875
177,005876,005900
178,005901,005925
179,005926,005950
180,005951,005975
181,005976,006000
182,006001,006025
183,006026,006050
184,006051,006075
185,006076,006100
186,006101,006125
187,006126,006150
188,006151,006175
189,006176,006200
190,006201,006225
191,006226,006250
192,006251,006275
193,006276,006300
194,006301,006325
195,006326,006350
196,006351,006375
197,006376,006400
198,006401,006425
199,006426,006450
200,006451,006475
201,006476,006500
202,006501,006525
203,006526,006550
204,006551,006575
205,006576,006600
206,006601,006625
207,006626,006650
208,006651,006675
209,006676,006700
210,006701,006725
211,006726,006750
212,006751,006775
213,006776,006800
214,006801,006825
215,006826,006850
216,006851,006875
217,006876,006900
218,006901,006925
219,006926,006950
220,006951,006975
221,006976,007000
222,007001,007025
223,007026,007050
224,007051,007075
225,007076,007100
226,007101,007125
227,007126,007150
228,007151,007175
229,007176,007200
230,007201,007225
231,007226,007250
232,007251,007275
233,007276,007300
234,007301,007325
235,007326,007350
236,007351,007375
237,007376,007400
238,007401,007425
239,007426,007450
240,007451,007475
241,007476,007500
242,007501,007525
243,007526,007550
244,007551,007575
245,007576,007600
246,007601,007625
247,007626,007650
248,007651,007675
249,007676,007700
