Sno,Starting Leaf,Ending Leaf
1,3251,3275
2,3276,3300
3,3301,3325
4,3326,3350
5,3351,3375
6,3376,3400
7,3401,3425
8,3426,3450
9,3451,3475
10,3476,3500
11,3501,3525
12,3526,3550
13,3551,3575
14,3576,3600
15,3601,3625
16,3626,3650
17,3651,3675
18,3676,3700
19,3701,3725
20,3726,3750
21,3751,3775
22,3776,3800
23,3801,3825
24,3826,3850
25,3851,3875
26,3876,3900
27,3901,3925
28,3926,3950
29,3951,3975
30,3976,4000
31,4001,4025
32,4026,4050
33,4051,4075
34,4076,4100
35,4101,4125
36,4126,4150
37,4151,4175
38,4176,4200
39,4201,4225
40,4226,4250
41,4251,4275
42,4276,4300
43,4301,4325
44,4326,4350
45,4351,4375
46,4376,4400
47,4401,4425
48,4426,4450
49,4451,4475
50,4476,4500
51,4501,4525
52,4526,4550
53,4551,4575
54,4576,4600
55,4601,4625
56,4626,4650
57,4651,4675
58,4676,4700
59,4701,4725
60,4726,4750
61,4751,4775
62,4776,4800
63,4801,4825
64,4826,4850
65,4851,4875
66,4876,4900
67,4901,4925
68,4926,4950
69,4951,4975
70,4976,5000
