Sno,Starting Leaf,Ending Leaf
C001,36201,36300
C002,36301,36400
C003,36401,36500
C004,36501,36600
C005,36601,36700
C006,36701,36800
C007,36801,36900
C008,36901,37000
C009,37001,37100
C010,37101,37200
C011,37201,37300
C012,37301,37400
C013,37401,37500
C014,37501,37600
C015,37601,37700
C016,37701,37800
C017,37801,37900
C018,37901,38000
C019,38001,38100
C020,38101,38200
C021,38201,38300
C022,38301,38400
C023,38401,38500
C024,38501,38600
C025,38601,38700
C026,38701,38800
C027,38801,38900
C028,38901,39000
C029,39001,39100
C030,39101,39200
C031,39201,39300
C032,39301,39400
C033,39401,39500
C034,39501,39600
C035,39601,39700
C036,39701,39800
C037,39801,39900
C038,39901,40000
C039,40001,40100
C040,40101,40200
C041,40201,40300
C042,40301,40400
C043,40401,40500
C044,40501,40600
C045,40601,40700
C046,40701,40800
C047,40801,40900
C048,40901,41000
C049,41001,41100
C050,41101,41200
C051,41201,41300
C052,41301,41400
C053,41401,41500
C054,41501,41525
