Sno,Starting Leaf,Ending Leaf
1,5701,5750
2,5751,5800
3,5801,5850
4,5851,5900
5,5901,5950
6,5951,6000
7,6001,6050
8,6051,6100
9,6101,6150
10,6151,6200
11,6201,6250
12,6251,6300
13,6301,6350
14,6351,6400
15,6401,6450
16,6451,6500
17,6501,6550
18,6551,6600
19,6601,6650
20,6651,6700
21,6701,6750
22,6751,6800
23,6801,6850
24,6851,6900
25,6901,6950
26,6951,7000
27,7001,7050
28,7051,7100
29,7101,7150
30,7151,7200
31,7201,7250
32,7251,7300
33,7301,7350
34,7351,7400
35,7401,7450
36,7451,7500
37,7501,7550
38,7551,7600
39,7601,7650
40,7651,7700
41,7701,7750
42,7751,7800
43,7801,7850
44,7851,7900
45,7901,7950
46,7951,8000
47,8001,8050
48,8051,8100
49,8101,8150
50,8151,8200
51,8201,8250
52,8251,8300
53,8301,8350
54,8351,8400
55,8401,8450
56,8451,8500
57,8501,8550
58,8551,8600
59,8601,8650
60,8651,8700
61,8701,8750
62,8751,8800
63,8801,8850
64,8851,8900
65,8901,8950
66,8951,9000
67,9001,9050
68,9051,9100
69,9101,9150
70,9151,9200
71,9201,9250
72,9251,9300
73,9301,9350
74,9351,9400
75,9401,9450
76,9451,9500
77,9501,9550
78,9551,9600
79,9601,9650
80,9651,9700
81,9701,9750
82,9751,9800
83,9801,9850
84,9851,9900
85,9901,9950
86,9951,10000
