Sno,Starting Leaf,Ending Leaf
1,5126,5150
2,5151,5175
3,5176,5200
4,5201,5225
5,5226,5250
6,5251,5275
7,5276,5300
8,5301,5325
9,5326,5350
10,5351,5375
11,5776,5800
12,5801,5825
13,5826,5850
14,5851,5875
15,5876,5900
16,5901,5925
17,5926,5950
18,5951,5975
19,5976,6000
20,6001,6025
21,6026,6050
22,6051,6075
23,6076,6100
24,6101,6125
25,6126,6150
26,6151,6175
27,6176,6200
28,9201,6225
29,6226,6250
30,6251,6275
31,6276,6300
32,6301,6325
33,6326,6350
34,6351,6375
35,6376,6400
36,6401,6425
37,6426,6450
38,6451,6475
39,6476,6500
40,6501,6525
41,6526,6550
42,6551,6575
43,6576,6600
44,6601,6625
45,6626,6650
46,6651,6675
47,6676,6700
48,6701,6725
49,6726,6750
50,6751,6775
51,6776,6800
52,6801,6825
53,6826,6850
54,6851,6875
55,6876,6900
56,6901,6925
57,6926,6950
58,6951,6975
59,6976,7000
60,7001,7025
61,7026,7050
62,7051,7075
63,7076,7100
64,7101,7125
65,7126,7150
66,7151,7175
67,7176,7200
68,7201,7225
69,7226,7250
70,7251,7275
71,7276,7300
72,7301,7325
73,7326,7350
74,7351,7375
75,7376,7400
76,7401,7425
77,7426,7450
78,7451,7475
79,7476,7500
80,7501,7525
81,7526,7550
82,7551,7575
83,7576,7600
84,7601,7625
85,7626,7650
86,7651,7675
87,7676,7700
88,7701,7725
89,7726,7750
90,7751,7775
91,7776,7800
92,7801,7825
93,7826,7850
94,7851,7875
95,7876,7900
96,7901,7925
97,7926,7950
98,7951,7975
99,7976,8000
100,8001,8025
101,8026,8050
102,8051,8075
103,8076,8100
104,8101,8125
105,8126,8150
106,8151,8175
107,8176,8200
108,8201,8225
109,8226,8250
110,8251,8275
111,8276,8300
112,8751,8775
113,1076,1100
114,1101,1125
115,1126,1150
116,1151,1175
117,1176,1200
118,1201,1225
119,1226,1250
120,1251,1275
121,1276,1300
122,1301,1325
123,1326,1350
124,1351,1375
125,1376,1400
126,1401,1425
127,1426,1450
128,1451,1475
129,1476,1500
130,1501,1525
131,1526,1550
132,1551,1575
133,1576,1600
134,1601,1625
135,1626,1650
136,1651,1675
137,1676,1700
138,1701,1725
139,1726,1750
140,1751,1775
141,1776,1800
142,1801,1825
143,1826,1850
144,1851,1875
145,1876,1900
146,1901,1925
147,1926,1950
148,1951,1975
149,1976,2000
150,2001,2025
151,2026,2050
152,2051,2075
153,2076,2100
154,2101,2125
155,2126,2150
156,2151,2175
157,2176,2200
158,2201,2225
159,2226,2250
160,2251,2275
161,2276,2300
162,2301,2325
163,2326,2350
164,2351,2375
165,2376,2400
166,2401,2425
167,2426,2450
168,2451,2475
169,2476,2500
170,2501,2525
171,2526,2550
172,2551,2575
173,2576,2600
174,2601,2625
175,2626,2650
176,2651,2675
177,2676,2700
178,2701,2725
179,2726,2750
180,2751,2775
181,2776,2800
182,2801,2825
183,2826,2850
184,2851,2875
185,2876,2900
186,2901,2925
187,2926,2950
188,2951,2975
189,2976,3000
190,3001,3025
191,3026,3050
192,3051,3075
193,3076,3100
194,3101,3125
195,3126,3150
196,3151,3175
197,3176,3200
198,3201,3225
199,3226,3250
200,3251,3275
201,3276,3300
202,3301,3325
203,3326,3350
204,3351,3375
205,3376,3400
206,3401,3425
207,3426,3450
208,3451,3475
209,3476,3500
210,3501,3525
211,3526,3550
212,3551,3575
213,3576,3600
214,3601,3625
215,3626,3650
216,3651,3675
217,3676,3700
218,3701,3725
219,3726,3750
220,3751,3800
221,3801,3850
222,3851,3900
223,3901,3950
224,3951,4000
225,4001,4050
226,4051,4100
227,4101,4150
228,4151,4200
229,4201,4250
230,4251,4300
231,4301,4350
232,4351,4400
233,4401,4450
234,4451,4500
235,4500,4550
236,4551,4600
237,4601,4650
238,4651,4700
239,4701,4750
240,4751,4800
241,4801,4850
242,4851,4900
243,4901,4950
244,4951,5000
245,5001,5050
246,5051,5100
247,5101,5150
248,5151,5200
249,5201,5250
250,5251,5300
251,5301,5350
252,5351,5400
253,5401,5450
254,5451,5500
255,5501,5550
256,5551,5600
257,5601,5650
258,5651,5700
259,5701,5750
260,5751,5800
261,5801,5850
262,5851,5900
263,5901,5950
264,5951,6000
265,6001,6050
266,6051,6100
267,6101,6150
268,6151,6200
269,6201,6250
270,8451,8500
271,8501,8550
272,8551,8600
273,8601,8650
274,8651,8700
275,8701,8750
