Sno,Starting Leaf,Ending Leaf
41,3001,3025
42,3026,3050
43,3051,3075
44,3076,3100
45,3101,3125
46,3126,3150
47,3151,3175
48,3176,3200
49,3201,3225
50,3226,3250
51,3251,3275
52,3276,3300
53,3301,3325
54,3326,3350
55,3351,3375
56,3376,3400
57,3401,3425
58,3426,3450
59,3451,3475
60,3476,3500
61,3501,3525
62,3526,3550
63,3551,3575
64,3576,3600
65,3601,3625
66,3626,3650
67,3651,3675
68,3676,3700
69,3701,3725
70,3726,3750
71,3751,3775
72,3776,3800
73,3801,3825
74,3826,3850
75,3851,3875
76,3876,3900
77,3901,3925
78,3926,3950
79,3951,3975
80,3976,4000
81,4001,4025
82,4026,4050
83,4051,4075
84,4076,4100
85,4101,4125
86,4126,4150
87,4151,4175
88,4176,4200
89,4201,4225
90,4226,4250
91,4251,4275
92,4276,4300
93,4301,4325
94,4326,4350
95,4351,4375
96,4376,4400
