Sno,Starting Leaf,Ending Leaf
1BA,9201,9225
2BA,9226,9250
3BA,9251,9275
4BA,9276,9300
5BA,9301,9325
6BA,9326,9350
7BA,9351,9375
8BA,9376,9400
9BA,9401,9425
10BA,9426,9450
11BA,9451,9475
12BA,9476,9500
13BA,9501,9525
14BA,9526,9550
15BA,9551,9575
16BA,9576,9600
17BA,9601,9625
18BA,9626,9650
19BA,9651,9675
20BA,9676,9700
21BA,9701,9725
22BA,9726,9750
23BA,9751,9775
24BA,9776,9800
25BA,9801,9825
26BA,9826,9850
27BA,9851,9875
28BA,9876,9900
29BA,9901,9925
30BA,9926,9950
31BA,9951,9975
32BA,9976,10000
33BA,10001,10025
34BA,10026,10050
35BA,10051,10075
36BA,10076,10100
37BA,10101,10125
38BA,10126,10150
39BA,10151,10175
40BA,10176,10200
41BA,10201,10225
42BA,10226,10250
43BA,10251,10275
44BA,10276,10300
45BA,10301,10325
46BA,10326,10350
47BA,10351,10375
48BA,10376,10400
49BA,10401,10425
50BA,10426,10450
51BA,10451,10475
52BA,10476,10500
53BA,10501,10525
54BA,10526,10550
55BA,10551,10575
56BA,10576,10600
57BA,10601,10625
58BA,10626,10650
59BA,10651,10675
60BA,10676,10700
61BA,10701,10725
62BA,10726,10750
63BA,10751,10775
64BA,10776,10800
65BA,10801,10825
66BA,10826,10850
67BA,10851,10875
68BA,10876,10900
69BA,10901,10925
70BA,10926,10950
71BA,10951,10975
72BA,10976,11000
73BA,11001,11025
74BA,11026,11050
75BA,11051,11075
76BA,11076,11100
77BA,11101,11125
78BA,11126,11150
79BA,11151,11175
80BA,11176,11200
81BA,11201,11225
82BA,11226,11250
83BA,11251,11275
84BA,11276,11300
85BA,11301,11325
86BA,11326,11350
87BA,11351,11375
88BA,11376,11400
89BA,11401,11425
90BA,11426,11450
91BA,11451,11475
92BA,11476,11500
93BA,11501,11525
94BA,11526,11550
95BA,11551,11575
96BA,11576,11600
97BA,11601,11625
98BA,11626,11650
99BA,11651,11675
100BA,11676,11700
101BA,11701,11725
102BA,11726,11750
103BA,11751,11775
104BA,11776,11800
105BA,11801,11825
106BA,11826,11850
107BA,11851,11875
108BA,11876,11900
109BA,11901,11925
110BA,11926,11950
111BA,11951,11975
112BA,11976,12000
113BA,12001,12025
114BA,12026,12050
115BA,12051,12075
116BA,12076,12100
117BA,12101,12125
118BA,12126,12150
119BA,12151,12175
120BA,12176,12200
121BA,12201,12225
122BA,12226,12250
123BA,12251,12275
124BA,12276,12300
125BA,12301,12325
126BA,12326,12350
127BA,12351,12375
128BA,12376,12400
129BA,12401,12425
130BA,12426,12450
131BA,12451,12475
132BA,12476,12500
133BA,12501,12525
134BA,12526,12550
135BA,12551,12575
136BA,12576,12600
137BA,12601,12625
138BA,12626,12650
139BA,12651,12675
140BA,12676,12700
141BA,12701,12725
142BA,12726,12750
143BA,12751,12775
144BA,12776,12800
145BA,12801,12825
146BA,12826,12850
147BA,12851,12875
