Sno,"Account Name","DDO Code",HOA,Amount
1,"PD ACCOUNT",07092202045,844812022,199679
2.,"PD ACCOUNT",07072202157,844812022,1678439
3.,"PD ACCOUNT",0712221002,844812022,98904
4,"PD ACCOUNT",07011804001,844812022,705850
