Sno,"Account Name","DDO Code",HOA,Amount
1,"MPDO THAVANAMPALLI",11022202265,8448001090002001NVN,848980
2,"MPDO GUDIPALLI",11052202007,8448001090002001NVN,1895062
3,"MPDO KUPPAM",11052202008,8448001090002001NVN,1810565
4,"MPDO RAMAKUPPAM",11052202009,8448001090002001NVN,1125675
5,"MPDO SANTHIPURAM",11052202010,8448001090002001NVN,1132298
