Sno,Account Name,DDO Code,HOA,Amount
1,AP OILFED,2702-0107-001,8449-120-62,110000000
2,AP MARKFED,2702-0105-001,8448-120-02 NVN,25000000
3,APSSDC,2702-0107-002,8449-120-63 NVN,40000000
