Sno,Starting Leaf,Ending Leaf
1,012601,012650
2,012651,012700
3,012701,012750
4,012751,012800
5,012801,012850
6,012851,012900
7,012901,012950
8,012951,013000
9,013001,013050
10,013051,013100
11,013101,013150
12,013151,013200
13,013201,013250
14,013251,013300
15,013301,013350
16,013351,013400
17,013401,013450
18,013451,013500
19,013501,013550
20,013551,013600
21,013601,013650
22,013651,013700
23,013701,013750
24,013751,013800
25,013801,013850
26,013851,013900
27,013901,013950
28,013951,014000
29,014001,014050
30,014051,014100
31,014101,014150
32,014151,014200
33,014201,014250
34,014251,014300
35,014301,014350
36,014351,014400
37,014401,014450
38,014451,014500
39,014501,014550
40,014551,014600
41,014601,014650
42,014651,014700
43,014701,014750
44,014751,014800
45,014801,014850
46,014851,014900
47,014901,014950
48,014951,015000
49,015001,015050
50,015051,015100
51,015101,015150
52,015151,015200
53,015201,015250
54,015251,015300
55,015301,015350
56,015351,015400
57,015401,015450
58,015451,015500
59,015501,015550
60,015551,015600
61,015601,015650
62,015651,015700
63,015701,015750
64,015751,015800
65,015801,015850
66,015851,015900
67,015901,015950
68,015951,016000
69,016001,016050
70,016051,016100
71,016101,016150
72,016151,016200
73,016201,016250
74,016251,016300
75,016301,016350
76,016351,016400
77,016401,016450
78,016451,016500
79,016501,016550
80,016551,016600
81,016601,016650
82,016651,016700
83,016701,016750
84,016751,016800
85,016801,016850
86,016851,016900
87,016901,016950
88,016951,017000
89,017001,017050
90,017051,017100
91,017101,017150
92,017151,017200
93,017201,017250
94,017251,017300
95,017301,017350
96,017351,017400
97,017401,017450
98,017451,017500
