Sno,Starting Leaf,Ending Leaf
07CTA01,301,325
07CTA02,326,350
07CTA03,351,375
07CTA04,376,400
07CTA05,401,425
07CTA06,426,450
07CTA07,451,475
07CTA08,476,500
07CTA09,501,525
07CTA10,526,550
07CTA11,551,575
07CTA12,576,600
07CTA13,601,625
07CTA14,626,650
07CTA15,651,675
07CTA16,676,700
07CTA17,701,725
07CTA18,726,750
07CTA19,751,775
07CTA20,776,800
07CTA21,801,825
07CTA22,826,850
07CTA23,851,875
07CTA24,876,900
07CTA25,901,925
07CTA26,926,950
07CTA27,951,975
07CTA28,976,1000
07CTA29,1001,1025
07CTA30,1026,1050
07CTA31,1051,1075
07CTA32,1076,1100
07CTA33,1101,1125
07CTA34,1126,1150
07CTA35,1151,1175
07CTA36,1176,1200
07CTA37,1201,1225
07CTA38,1226,1250
07CTA39,1251,1275
07CTA40,1276,1300
07CTA41,1301,1325
07CTA42,1326,1350
07CTA43,1351,1375
07CTA44,1376,1400
07CTA45,1401,1425
07CTA46,1426,1450
07CTA47,1451,1475
07CTA48,1476,1500
07CTA49,1501,1525
07CTA50,1526,1550
07CTA51,1551,1575
07CTA52,1576,1600
07CTA53,1601,1625
07CTA54,1626,1650
07CTA55,1651,1675
07CTA56,1676,1700
07CTA57,1701,1725
07CTA58,1726,1750
07CTA59,1751,1775
07CTA60,1776,1800
07CTA61,1801,1825
07CTA62,1826,1850
07CTA63,1851,1875
07CTA64,1876,1900
07CTA65,1901,1925
07CTA66,1926,1950
07CTA67,1951,1975
07CTA68,1976,2000
07CTA69,2001,2025
07CTA70,2026,2050
07CTA71,2051,2075
07CTA72,2076,2100
07CTA73,2101,2125
07CTA74,2126,2150
07CTA75,2151,2175
07CTA76,2176,2200
07CTA77,2201,2225
07CTA78,2226,2250
07CTA79,2251,2275
07CTA80,2276,2300
07CTA81,2301,2325
07CTA82,2326,2350
07CTA83,2351,2375
07CTA84,2376,2400
07CTA85,2401,2425
07CTA86,2426,2450
07CTA87,2451,2475
07CTA88,2476,2500
07CTA89,2501,2525
07CTA90,2526,2550
07CTA91,2551,2575
07CTA92,2576,2600
07CTA93,2601,2625
07CTA94,2626,2650
07CTA95,2651,2675
07CTA96,2676,2700
07CTA97,2701,2725
07CTA98,2726,2750
07CTA99,2751,2775
07CTA100,2776,2800
07CTA101,2801,2825
07CTA102,2826,2850
07CTA103,2851,2875
07CTA104,2876,2900
07CTA105,2901,2925
07CTA106,2926,2950
07CTA107,2951,2975
07CTA108,2976,3000
07CTA109,3001,3025
07CTA110,3026,3050
07CTA111,3051,3075
07CTA112,3076,3100
07CTA113,3101,3125
07CTA114,3126,3150
07CTA115,3151,3175
07CTA116,3176,3200
07CTA117,3201,3225
07CTA118,3226,3250
07CTA119,3251,3275
07CTA120,3276,3300
07CTA121,3301,3325
07CTA122,3326,3350
07CTA123,3351,3375
07CTA124,3376,3400
07CTA125,3401,3425
07CTA126,3426,3450
07CTA127,3451,3475
07CTA128,3476,3500
07CTA129,3501,3525
07CTA130,3526,3550
07CTA131,3551,3575
07CTA132,3576,3600
07CTA133,3601,3625
07CTA134,3626,3650
07CTA135,3651,3675
07CTA136,3676,3700
07CTA137,3701,3725
07CTA138,3726,3750
07CTA139,3751,3775
07CTA140,3776,3800
07CTA141,3801,3825
07CTA142,3826,3850
07CTA143,3851,3875
07CTA144,3876,3900
07CTA145,3901,3925
07CTA146,3926,3950
07CTA147,3951,3975
07CTA148,3976,4000
07CTA149,4001,4025
07CTA150,4026,4050
07CTA151,4051,4075
07CTA152,4076,4100
07CTA153,4101,4125
07CTA154,4126,4150
07CTA155,4151,4175
07CTA156,4176,4200
07CTA157,4201,4225
07CTA158,4226,4250
07CTA159,4251,4275
07CTA160,4276,4300
07CTA161,4301,4325
07CTA162,4326,4350
07CTA163,4351,4375
07CTA164,4376,4400
07CTA165,4401,4425
07CTA166,4426,4450
07CTA167,4451,4475
07CTA168,4476,4500
07CTA169,4501,4525
07CTA170,4526,4550
07CTA171,4551,4575
07CTA172,4576,4600
07CTA173,4601,4625
07CTA174,4626,4650
07CTA175,4651,4675
07CTA176,4676,4700
07CTA177,4701,4725
07CTA178,4726,4750
07CTA179,4751,4775
07CTA180,4776,4800
07CTA181,4801,4825
07CTA182,4826,4850
07CTA183,4851,4875
07CTA184,4876,4900
07CTA185,4901,4925
07CTA186,4926,4950
07CTA187,4951,4975
07CTA188,4976,5000
