Sno,Starting Leaf,Ending Leaf
07CTC260,46501,46600
07CTC261,46601,46700
07CTC262,46701,46800
07CTC263,46801,46900
07CTC264,46901,47000
07CTC265,47001,47100
07CTC266,47101,47200
07CTC267,47201,47300
07CTC268,47301,47400
07CTC269,47401,47500
07CTC270,47501,47600
07CTC271,47601,47700
07CTC272,47701,47800
07CTC273,47801,47900
07CTC274,47901,48000
07CTC275,48001,48100
07CTC276,48101,48200
07CTC277,48201,48300
07CTC278,48301,48400
07CTC279,48401,48500
07CTC280,48501,48600
07CTC281,48601,48700
07CTC282,48701,48800
07CTC283,48801,48900
07CTC284,48901,49000
07CTC285,49001,49100
07CTC286,49101,49200
07CTC287,49201,49300
07CTC288,49301,49400
07CTC289,49401,49500
07CTC290,49501,49600
07CTC291,49601,49700
07CTC292,49701,49800
07CTC293,49801,49900
07CTC294,49901,50000
07CTC295,50001,50100
07CTC296,50101,50200
07CTC297,50201,50300
07CTC298,50301,50400
07CTC299,50401,50500
07CTC300,50501,50600
07CTC301,50601,50700
07CTC302,50701,50800
07CTC303,50801,50900
07CTC304,50901,51000
07CTC305,51001,51100
07CTC306,51101,51200
07CTC307,51201,51300
07CTC308,51301,51400
07CTC309,51401,51500
07CTC310,51501,51600
07CTC311,51601,51700
07CTC312,51701,51800
07CTC313,51801,51900
07CTC314,51901,52000
07CTC315,52001,52100
07CTC316,52101,52200
07CTC317,52201,52300
07CTC318,52301,52400
07CTC319,52401,52500
07CTC320,52501,52600
07CTC321,52601,52700
07CTC322,52701,52800
07CTC323,52801,52900
07CTC324,52901,53000
07CTC325,53001,53100
07CTC326,53101,53200
07CTC327,53201,53300
07CTC328,53301,53400
07CTC329,53401,53500
07CTC330,53501,53600
07CTC331,53601,53700
07CTC332,53701,53800
07CTC333,53801,53900
07CTC334,53901,54000
07CTC335,54001,54100
07CTC336,54101,54200
07CTC337,54201,54300
07CTC338,54301,54400
07CTC339,54401,54500
07CTC340,54501,54600
07CTC341,54601,54700
07CTC342,54701,54800
07CTC343,54801,54900
07CTC344,54901,55000
07CTC345,55001,55100
07CTC346,55101,55200
07CTC347,55201,55300
07CTC348,55301,55400
07CTC349,55401,55500
07CTC350,55501,55600
07CTC351,55601,55700
07CTC352,55701,55800
07CTC353,55801,55900
07CTC354,55901,56000
07CTC355,56001,56100
07CTC356,56101,56200
07CTC357,56201,56300
07CTC358,56301,56400
07CTC359,56401,56500
07CTC360,56501,56600
07CTC361,56601,56700
07CTC362,56701,56800
07CTC363,56801,56900
07CTC364,56901,57000
07CTC365,57001,57100
07CTC366,57101,57200
07CTC367,57201,57300
07CTC368,57301,57400
07CTC369,57401,57500
07CTC370,57501,57600
07CTC371,57601,57700
07CTC372,57701,57800
07CTC373,57801,57900
07CTC374,57901,58000
07CTC375,58001,58100
07CTC376,58101,58200
07CTC377,58201,58300
07CTC378,58301,58400
07CTC379,58401,58500
07CTC380,58501,58600
07CTC381,58601,58700
07CTC382,58701,58800
07CTC383,58801,58900
07CTC384,58901,59000
07CTC385,59001,59100
07CTC386,59101,59200
07CTC387,59201,59300
07CTC388,59301,59400
07CTC389,59401,59500
07CTC390,59501,59600
07CTC391,59601,59700
07CTC392,59701,59800
07CTC393,59801,59900
07CTC394,59901,60000
07CTC395,60001,60100
07CTC396,60101,60200
07CTC397,60201,60300
07CTC398,60301,60400
07CTC399,60401,60500
07CTC400,60501,60600
07CTC401,60601,60700
07CTC402,60701,60800
07CTC403,60801,60900
07CTC404,60901,61000
07CTC405,61001,61100
07CTC406,61101,61200
07CTC407,61201,61300
07CTC408,61301,61400
07CTC409,61401,61500
07CTC410,61501,61600
07CTC411,61601,61700
07CTC412,61701,61800
07CTC413,61801,61900
07CTC414,61901,62000
07CTC415,62001,62100
07CTC416,62101,62200
07CTC417,62201,62300
07CTC418,62301,62400
07CTC419,62401,62500
07CTC420,62501,62600
07CTC421,62601,62700
07CTC422,62701,62800
07CTC423,62801,62900
07CTC424,62901,63000
07CTC425,63001,63100
07CTC426,63101,63200
07CTC427,63201,63300
07CTC428,63301,63400
07CTC429,63401,63500
07CTC430,63501,63600
07CTC431,63601,63700
07CTC432,63701,63800
07CTC433,63801,63900
07CTC434,63901,64000
07CTC435,64001,64100
07CTC436,64101,64200
07CTC437,64201,64300
07CTC438,64301,64400
07CTC439,64401,64500
07CTC440,64501,64600
07CTC441,64601,64700
07CTC442,64701,64800
07CTC443,64801,64900
07CTC444,64901,65000
