Sno,Starting Leaf,Ending Leaf
3376,3376,3400
3401,3401,3425
3426,3426,3450
3451,3451,3475
3476,3476,3500
3501,3501,3525
3526,3526,3550
3551,3551,3575
3576,3576,3600
3601,3601,3625
3626,3626,3650
3651,3651,3675
3676,3676,3700
3701,3701,3725
3726,3726,3750
3751,3751,3775
3776,3776,3800
3801,3801,3825
3826,3826,3850
3851,3851,3875
3876,3876,3900
3901,3901,3925
3926,3926,3950
3951,3951,3975
3976,3976,4000
4001,4001,4025
4026,4026,4050
4051,4051,4075
4076,4076,4100
4101,4101,4125
4126,4126,4150
4151,4151,4175
4176,4176,4200
4201,4201,4225
4226,4226,4250
4251,4251,4275
4276,4276,4300
4301,4301,4325
4326,4326,4350
4351,4351,4375
4376,4376,4400
4401,4401,4425
4426,4426,4450
4451,4451,4475
4476,4476,4500
4501,4501,4525
4526,4526,4550
4551,4551,4575
4576,4576,4600
4601,4601,4625
4626,4626,4650
4651,4651,4675
4676,4676,4700
4701,4701,4725
4726,4726,4750
4751,4751,4775
4776,4776,4800
4801,4801,4825
4826,4826,4850
4851,4851,4875
4876,4876,4900
4901,4901,4925
4926,4926,4950
4951,4951,4975
4976,4976,5000
5001,5001,5025
5026,5026,5050
5051,5051,5075
5076,5076,5100
5101,5101,5125
5126,5126,5150
5151,5151,5175
5176,5176,5200
5201,5201,5225
5226,5226,5250
5251,5251,5275
5276,5276,5300
5301,5301,5325
5326,5326,5350
5351,5351,5375
5376,5376,5400
5401,5401,5425
5426,5426,5450
5451,5451,5475
5476,5476,5500
5501,5501,5525
5526,5526,5550
5551,5551,5575
5576,5576,5600
5601,5601,5625
5626,5626,5650
5651,5651,5675
5676,5676,5700
5701,5701,5725
5726,5726,5750
5751,5751,5775
5776,5776,5800
5801,5801,5825
5826,5826,5850
5851,5851,5875
5876,5876,5900
5901,5901,5925
5926,5926,5950
5951,5951,5975
5976,5976,6000
6001,6001,6025
6026,6026,6050
6051,6051,6075
6076,6076,6100
6101,6101,6125
6126,6126,6150
6151,6151,6175
6176,6176,6200
6201,6201,6225
6226,6226,6250
6251,6251,6275
6276,6276,6300
6301,6301,6325
6326,6326,6350
6351,6351,6375
6376,6376,6400
6401,6401,6425
6426,6426,6450
6451,6451,6475
6476,6476,6500
6501,6501,6525
6526,6526,6550
6551,6551,6575
6576,6576,6600
6601,6601,6625
6626,6626,6650
6651,6651,6675
6676,6676,6700
6701,6701,6725
6726,6726,6750
6751,6751,6775
6776,6776,6800
6801,6801,6825
6826,6826,6850
6851,6851,6875
6876,6876,6900
6901,6901,6925
6926,6926,6950
6951,6951,6975
6976,6976,7000
7001,7001,7025
7026,7026,7050
7051,7051,7075
7076,7076,7100
7101,7101,7125
7126,7126,7150
7151,7151,7175
7176,7176,7200
7201,7201,7225
7226,7226,7250
7251,7251,7275
7276,7276,7300
7301,7301,7325
7326,7326,7350
7351,7351,7375
7376,7376,7400
7401,7401,7425
7426,7426,7450
7451,7451,7475
7476,7476,7500
7501,7501,7525
7526,7526,7550
7551,7551,7575
7576,7576,7600
7601,7601,7625
7626,7626,7650
7651,7651,7675
7676,7676,7700
7701,7701,7725
7726,7726,7750
7751,7751,7775
7776,7776,7800
7801,7801,7825
7826,7826,7850
7851,7851,7875
7876,7876,7900
7901,7901,7925
7926,7926,7950
7951,7951,7975
7976,7976,8000
8001,8001,8025
8026,8026,8050
8051,8051,8075
8076,8076,8100
8101,8101,8125
8126,8126,8150
8151,8151,8175
8176,8176,8200
8201,8201,8225
8226,8226,8250
8251,8251,8275
8276,8276,8300
8301,8301,8325
8326,8326,8350
8351,8351,8375
8376,8376,8400
8401,8401,8425
8426,8426,8450
8451,8451,8475
8476,8476,8500
8501,8501,8525
8526,8526,8550
8551,8551,8575
8576,8576,8600
8601,8601,8625
8626,8626,8650
8651,8651,8675
8676,8676,8700
8701,8701,8725
8726,8726,8750
8751,8751,8775
8776,8776,8800
8801,8801,8825
8826,8826,8850
8851,8851,8875
8876,8876,8900
8901,8901,8925
8926,8926,8950
8951,8951,8975
8976,8976,9000
