Sno,Starting Leaf,Ending Leaf
1,5301,5325
2,5326,5350
3,5351,5375
4,5376,5400
5,5401,5425
6,5426,5450
7,5451,5475
8,5476,5500
9,5501,5525
10,5526,5550
11,5551,5575
12,5576,5600
13,5601,5625
14,5626,5650
15,5651,5675
16,5676,5700
17,5701,5725
18,5726,5750
19,5751,5775
20,5776,5800
21,5801,5825
22,5826,5850
23,5851,5875
24,5876,5900
25,5901,5925
26,5926,5950
27,5951,5975
28,5976,6000
29,6001,6025
30,6026,6050
31,6051,6075
32,6076,6100
33,6101,6125
34,6126,6150
35,6151,6175
36,6176,6200
37,6201,6225
38,6226,6250
39,6251,6275
40,6276,6300
41,6301,6325
42,6326,6350
43,6351,6375
44,6376,6400
45,6401,6425
46,6426,6450
47,6451,6475
48,6476,6500
49,6501,6525
50,6526,6550
51,6551,6575
52,6576,6600
53,6601,6625
