Sno,Starting Leaf,Ending Leaf
CTA1,1,25
CTA2,26,50
CTA3,51,75
CTA4,76,100
CTA5,101,125
CTA6,126,150
CTA7,151,175
CTA8,176,200
CTA9,201,225
CTA10,226,250
CTA11,251,275
CTA12,276,300
CTA13,301,325
CTA14,326,350
CTA15,351,375
CTA16,376,400
CTA17,401,425
CTA18,426,450
CTA19,451,475
CTA20,476,500
CTA21,501,525
CTA22,526,550
CTA23,551,575
CTA24,576,600
CTA25,601,625
CTA26,626,650
CTA27,651,675
CTA28,676,700
CTA29,701,725
CTA30,726,750
CTA31,751,775
CTA32,776,800
CTA33,801,825
CTA34,826,850
CTA35,851,875
CTA36,876,900
CTA37,901,925
CTA38,926,950
CTA39,951,975
CTA40,976,1000
CTA41,1001,1025
CTA42,1026,1050
CTA43,1051,1075
CTA44,1076,1100
CTA45,1101,1125
CTA46,1126,1150
CTA47,1151,1175
CTA48,1176,1200
CTA49,1201,1225
CTA50,1226,1250
CTA51,1251,1275
CTA52,1276,1300
CTA53,1301,1325
CTA54,1326,1350
CTA55,1351,1375
CTA56,1376,1400
CTA57,1401,1425
CTA58,1426,1450
CTA59,1451,1475
CTA60,1476,1500
CTA61,1501,1525
CTA62,1526,1550
CTA63,1551,1575
CTA64,1576,1600
CTA65,1601,1625
CTA66,1626,1650
CTA67,1651,1675
CTA68,1676,1700
CTA69,1701,1725
CTA70,1726,1750
CTA71,1751,1775
CTA72,1776,1800
CTA73,1801,1825
CTA74,1826,1850
CTA75,1851,1875
CTA76,1876,1900
CTA77,1901,1925
CTA78,1926,1950
CTA79,1951,1975
CTA80,1976,2000
CTA81,2001,2025
CTA82,2026,2050
CTA83,2051,2075
CTA84,2076,2100
CTA85,2101,2125
CTA86,2126,2150
CTA87,2151,2175
CTA88,2176,2200
CTA89,2201,2225
CTA90,2226,2250
CTA91,2251,2275
CTA92,2276,2300
CTA93,2301,2325
CTA94,2326,2350
CTA95,2351,2375
CTA96,2376,2400
CTA97,2401,2425
CTA98,2426,2450
CTA99,2451,2475
CTA100,2476,2500
CTA101,2501,2525
CTA102,2526,2550
CTA103,2551,2575
