Sno,Account Name,DDO Code,HOA,Amount
1,JDA Srikakulam,0101-0102-004,8449-120-30 NVN,5900000
2,JDA Visakapatnam,0201-0102-002,8449-120-30 NVN,7000000
3,JDA Chittoor,1101-0102-002,8449-120-30 NVN,5000000
4,JDA Kadapa,1201-0102-008,8449-120-30 NVN,7000000
