Sno,Account Name,DDO Code,HOA,Amount
1,Jda East Godavari,0301-0102-004,8449-120-30,1000000
2,Jda Krishna,0501-0102-002,8449-120-30,1500000
3,JDA Guntur,0601-0102-002,8449-120-30,3995000
4,JDA Prakasam,0701-0102-001,8449-120-30,2995000
5,JDA SPS Nellore,0801-0102-002,8449-120-30,2495000
6,JDA Kurnool,0901-0102-001,8449-120-30,1495000
7,JDA Ananthapur,1001-0102-007,8449-120-30,4025000
8,JDA Kadapa,1201-0102-008,8449-120-30,995000
