Sno,Account Name,DDO Code,HOA,Amount
1,"JDA.,PRAKASAM Dt.",7010102001,8449-00-120-00-30,6491000
2,"JDA.,NELLORE  Dt.",8010102002,8449-00-120-00-30,7650000
3,,,8449-00-120-00-30,
4,,,8449-00-120-00-30,
5,,,8449-00-120-00-30,
6,,,8449-00-120-00-30,
7,,,8449-00-120-00-30,
8,,,8449-00-120-00-30,
9,,,8449-00-120-00-30,
10,,,8449-00-120-00-30,
11,,,8449-00-120-00-30,
12,,,8449-00-120-00-30,
13,,,8449-00-120-00-30,
