Sno,Account Name,DDO Code,HOA,Amount
1,JDA Srikakulam,0101-0102-004,8449-120-30,648000
2,JDA Vizianagarm,2201-0102-005,8449-120-30,1598000
3,Jda Krishna,0501-0102-002,8449-120-30,245000
4,JDA Guntur,0601-0102-002,8449-120-30,901000
5,JDA Prakasam,0701-0102-001,8449-120-30,453000
6,JDA Kurnool,0901-0102-001,8449-120-30,581000
