Sno,Starting Leaf,Ending Leaf
1,4051,4075
2,4076,4100
3,4101,4125
4,4126,4150
5,4151,4175
6,4176,4200
7,4201,4225
8,4226,4250
9,4251,4275
10,4276,4300
11,4301,4325
12,4326,4350
13,4351,4375
14,4376,4400
15,4401,4425
16,4426,4450
17,4451,4475
18,4476,4500
19,4501,4525
20,4526,4550
21,4551,4575
22,4576,4600
23,4601,4625
24,4626,4650
25,4651,4675
26,4676,4700
27,4701,4725
28,4726,4750
29,4751,4775
30,4776,4800
31,4801,4825
32,4826,4850
33,4851,4875
34,4876,4900
35,4901,4925
36,4926,4950
37,4951,4975
38,4976,5000
39,5001,5025
40,5026,5050
41,5051,5075
42,5076,5100
43,5101,5125
44,5126,5150
45,5151,5175
46,5176,5200
47,5201,5225
48,5226,5250
49,5251,5275
50,5276,5300
51,5301,5325
52,5326,5350
53,5351,5375
54,5376,5400
55,5401,5425
56,5426,5450
57,5451,5475
58,5476,5500
59,5501,5525
60,5526,5550
61,5551,5575
62,5576,5600
63,5601,5625
64,5626,5650
65,5651,5675
66,5676,5700
67,5701,5725
68,5726,5750
69,5751,5775
70,5776,5800
71,5801,5825
72,5826,5850
73,5851,5875
74,5876,5900
75,5901,5925
76,5926,5950
77,5951,5975
78,5976,6000
79,6001,6050
80,6051,6100
81,6101,6150
82,6151,6200
83,6201,6250
