Sno,Starting Leaf,Ending Leaf
1,6801,6850
2,6851,6900
3,6901,6950
4,6951,7000
5,7001,7050
6,7051,7100
7,7101,7150
8,7151,7200
9,7201,7250
10,7251,7300
11,7301,7350
12,7351,7400
13,7401,7450
14,7451,7500
15,7501,7550
16,7551,7600
17,7601,7650
18,7651,7700
19,7701,7750
20,7751,7800
21,7801,7850
22,7851,7900
23,7901,7950
24,7951,8000
25,8001,8050
26,8051,8100
27,8101,8150
28,8151,8200
29,8201,8250
30,8251,8300
31,8301,8350
32,8351,8400
33,8401,8450
34,8451,8500
35,8501,8550
36,8551,8600
37,8601,8650
38,8651,8700
39,8701,8750
40,8751,8800
41,8801,8850
42,8851,8900
43,8901,8950
44,8951,9000
45,9001,9050
46,9051,9100
47,9101,9150
48,9151,9200
49,9201,9250
50,9251,9300
51,9301,9350
52,9351,9400
53,9401,9450
54,9451,9500
55,9501,9550
56,9551,9600
57,9601,9650
58,9651,9700
59,9701,9750
60,9751,9800
61,9801,9850
62,9851,9900
63,9901,9950
64,9951,10000
65,10001,10050
66,10051,10100
67,10101,10150
68,10151,10200
69,10201,10250
70,10251,10300
71,10301,10350
72,10351,10400
73,10401,10450
74,10451,10500
75,10501,10550
76,10551,10600
77,10601,10650
78,10651,10700
79,10701,10750
80,10751,10800
81,10801,10850
82,10851,10900
83,10901,10950
84,10951,11000
85,3401,3425
86,3426,3450
87,3451,3475
88,3476,3500
89,3501,3525
90,3526,3550
91,3551,3575
92,3576,3600
93,3601,3625
94,3626,3650
95,3651,3675
96,3676,3700
97,3701,3725
98,3726,3750
99,3751,3775
100,3776,3800
101,3801,3825
102,3826,3850
103,3851,3875
104,3876,3900
105,3901,3925
106,3926,3950
107,3951,3975
108,3976,4000
109,4001,4025
110,4026,4050
111,4051,4075
112,4076,4100
113,4101,4125
114,4126,4150
115,4151,4175
116,4176,4200
117,4201,4225
118,4226,4250
119,4251,4275
120,4276,4300
121,4301,4325
122,4326,4350
123,4351,4375
124,4376,4400
125,4401,4425
126,4426,4450
127,4451,4475
128,4476,4500
129,4501,4525
130,4526,4550
131,4551,4575
132,4576,4600
133,4601,4625
134,4626,4650
135,4651,4675
136,4676,4700
137,4701,4725
138,4726,4750
139,4751,4775
140,4776,4800
141,4801,4825
142,4826,4850
143,4851,4875
144,4876,4900
145,4901,4925
146,4926,4950
147,4951,4975
148,4976,5000
149,5001,5025
150,5026,5050
151,5051,5075
152,5076,5100
153,5101,5125
154,5126,5150
155,5151,5175
156,5176,5200
157,5201,5225
158,5226,5250
159,5251,5275
160,5276,5300
161,5301,5325
162,5326,5350
163,5351,5375
164,5376,5400
165,5401,5425
166,5426,5450
167,5451,5475
168,5476,5500
169,5501,5525
170,5526,5550
171,5551,5575
172,5576,5600
173,5601,5625
174,5626,5650
175,5651,5675
176,5676,5700
177,5701,5725
178,5726,5750
179,5751,5775
180,5776,5800
181,5801,5825
182,5826,5850
