Sno,Starting Leaf,Ending Leaf
MICR1,3076,3100
MICR2,3101,3125
MICR3,3126,3150
MICR4,3151,3175
MICR5,3176,3200
MICR6,3201,3225
MICR7,3226,3250
MICR8,3251,3275
MICR9,3276,3300
MICR10,3301,3325
MICR11,3326,3350
MICR12,3351,3375
MICR13,3376,3400
MICR14,3401,3425
MICR15,3426,3450
MICR16,3451,3475
MICR17,3476,3500
MICR18,3501,3525
MICR19,3526,3550
MICR20,3551,3575
MICR21,3576,3600
MICR22,3601,3625
MICR23,3626,3650
MICR24,3651,3675
MICR25,3676,3700
MICR26,3701,3725
MICR27,3726,3750
MICR28,3751,3775
MICR29,3776,3800
MICR30,3801,3825
MICR31,3826,3850
MICR32,3851,3875
MICR33,3876,3900
MICR34,3901,3925
MICR35,3926,3950
MICR36,3951,3975
MICR37,3976,4000
MICR38,4001,4025
MICR39,4026,4050
MICR40,4051,4075
MICR41,4076,4100
MICR42,4101,4125
MICR43,4126,4150
MICR44,4151,4175
MICR45,4176,4200
MICR46,4201,4225
MICR47,4226,4250
MICR48,4251,4275
MICR49,4276,4300
MICR50,4301,4325
MICR51,4326,4350
MICR52,4351,4375
MICR53,4376,4400
MICR54,4401,4425
MICR55,4426,4450
MICR56,4451,4475
MICR57,4476,4500
MICR58,4501,4525
MICR59,4526,4550
MICR60,4551,4575
MICR61,4576,4600
MICR62,4601,4625
MICR63,4626,4650
MICR64,4651,4675
MICR65,4676,4700
MICR66,4701,4725
MICR67,4726,4750
MICR68,4751,4775
MICR69,4776,4800
MICR70,4801,4825
MICR71,4826,4850
MICR72,4851,4875
MICR73,4876,4900
MICR74,4901,4925
MICR75,4926,4950
MICR76,4951,4975
MICR77,4976,5000
MICR78,5001,5025
MICR79,5026,5050
MICR80,5051,5075
MICR81,5076,5100
MICR82,5101,5125
MICR83,5126,5150
MICR84,5151,5175
MICR85,5176,5200
MICR86,5201,5225
MICR87,5226,5250
MICR88,5251,5275
MICR89,5276,5300
MICR90,5301,5325
MICR91,5326,5350
MICR92,5351,5375
MICR93,5376,5400
MICR94,5401,5425
MICR95,5426,5450
MICR96,5451,5475
MICR97,5476,5500
MICR98,5501,5525
MICR99,5526,5550
MICR100,5551,5575
MICR101,5576,5600
MICR102,5601,5625
MICR103,5626,5650
MICR104,5651,5675
MICR105,5676,5700
MICR106,5701,5725
MICR107,5726,5750
MICR108,5751,5775
MICR109,5776,5800
MICR110,5801,5825
MICR111,5826,5850
MICR112,5851,5875
MICR113,5876,5900
MICR114,5901,5925
MICR115,5926,5950
MICR116,5951,5975
MICR117,5976,6000
MICR118,6001,6025
MICR119,6026,6050
MICR120,6051,6075
MICR121,6076,6100
MICR122,6101,6125
MICR123,6126,6150
MICR124,6151,6175
MICR125,6176,6200
MICR126,6201,6225
MICR127,6226,6250
MICR128,6251,6275
MICR129,6276,6300
MICR130,6301,6325
MICR131,6326,6350
MICR132,6351,6375
MICR133,6376,6400
MICR134,6401,6425
MICR135,6426,6450
MICR136,6451,6475
MICR137,6476,6500
MICR138,6501,6525
MICR139,6526,6550
MICR140,6551,6575
MICR141,6576,6600
MICR142,6601,6625
MICR143,6626,6650
MICR144,6651,6675
MICR145,6676,6700
MICR146,6701,6725
MICR147,6726,6750
MICR148,6751,6775
MICR149,6776,6800
MICR150,6801,6825
MICR151,6826,6850
MICR152,6851,6875
MICR153,6876,6900
MICR154,6901,6925
MICR155,6926,6950
MICR156,6951,6975
MICR157,6976,7000
MICR158,7001,7025
MICR159,7026,7050
MICR160,7051,7075
MICR161,7076,7100
MICR162,7101,7125
MICR163,7126,7150
MICR164,7151,7175
MICR165,7176,7200
MICR166,7201,7225
MICR167,7226,7250
MICR168,7251,7275
MICR169,7276,7300
MICR170,7301,7325
MICR171,7326,7350
MICR172,7351,7375
MICR173,7376,7400
MICR174,7401,7425
MICR175,7426,7450
MICR176,7451,7475
MICR177,7476,7500
MICR178,7501,7525
MICR179,7526,7550
MICR180,7551,7575
MICR181,7576,7600
MICR182,7601,7625
MICR183,7626,7650
MICR184,7651,7675
MICR185,7676,7700
MICR186,7701,7725
MICR187,7726,7750
MICR188,7751,7775
MICR189,7776,7800
MICR190,7801,7825
MICR191,7826,7850
MICR192,7851,7875
MICR193,7876,7900
MICR194,7901,7925
